Issue Type,Issue key,Issue id,title,Assignee,Reporter,Status,Resolution,Updated,component_1,component_2,component_3,description
Bug,QPID-2402,12456036,qpid::messaging.Message::setTTL() unit ambiguity can cause unexpectected behavior,gsim,kbonin,Closed,Fixed,2013-07-29 18:53,Broker,Client,NONE,"qpid::messaging.Message::setTTL( boost::uint64_t ttl ) - does not declare its units.

The currently exposed time types are AbsTime and Duration, which seems to imply they should be used for encapsulating time.

When a Duration object is passed to setTTL, the inline operator int64_t() returns the member variable nanoseconds.

When this value is propagated to the broker, it is interpreted around  /cpp/src/qpid/broker/Message # 353 to be in millisecond units.

I would recommend:
- document Message.setTTL units clearly - pick ms or ns
  - if ms, then overload setTTL to take a Duration object so we can use without error by converting in setTTL
  - if ns, then somewhere downstream (OutgoingMessage#351 ?) the ns needs to get converted to ms

"
Bug,QPID-4095,12596290,Boost 1.50.0 has removed filesystem version 2 from the library,astitcher,davin,Closed,Fixed,2013-07-29 18:53,Broker,Client,Clustering,The build fails when building against boost 1.50.0 because version 0.16 and earlier require boost filesystem version 2 which has been removed from boost version 1.50.0.
Bug,QPID-3457,12520287,qpid::Msg::str() method not exported,aconway,shuston,Closed,Fixed,2013-07-29 18:53,Broker,Client,NONE,"Trunk r1161742 added a Msg::str() method to cpp/src/qpid/Msg.cpp - this method is not marked with an extern decorator, so it's not visible outside qpidcommon (where Msg.cpp is built) on Windows. This causes build errors on Windows, with unresolved external references to the method."
Bug,QPID-1473,12408786,C++ build process must generate MaxMethodBodySize.h on build platform,shuston,shuston,Closed,Fixed,2013-07-29 18:53,Broker,Client,NONE,"The release process generates needed C++ code from the various definitions, including MaxMethodBodySize.h, which is very important. However, the MaxMethodBodySize.h generated during release may not be appropriate for all targets. In particular, it is not compatible with what's generated on Windows and results in some static assertion failures that some method bodies are too big. (MAXMETHODBODYSIZE is 148 on Linux, 456 on Windows!)

The fix for this is to have the Windows Visual Studio solution include a project to build the MaxMethodBodySize.h file. I have a project ready and will commit it soon."
Bug,QPID-4011,12556466,TestIsLocalHost unit_test fails with if machine name resolves to loopback address,astitcher,astitcher,Closed,Fixed,2013-07-29 18:53,Broker,Client,Clustering,The new SystemInfo::isLocalHost() code doesn't check correctly for interface addresses that resolve to the loopback address.
Bug,QPID-1458,12408375,C++ common compile error in VC9 Release mode,shuston,shuston,Closed,Fixed,2013-07-29 18:53,Broker,Client,NONE,"When building C++ common library in Release mode, the following compile errors appear:

1>C:\Program Files (x86)\Microsoft Visual Studio 9.0\VC\include\xutility(419) : error C2664: 'qpid::InlineAllocator<BaseAllocator,Max>::InlineAllocator(const qpid::InlineAllocator<BaseAllocator,Max> &)' : cannot convert parameter 1 from 'qpid::InlineAllocator<BaseAllocator,Max>' to 'const qpid::InlineAllocator<BaseAllocator,Max> &'
1>        with
1>        [
1>            BaseAllocator=std::allocator<std::_Aux_cont>,
1>            Max=3
1>        ]
1>        and
1>        [
1>            BaseAllocator=std::allocator<qpid::Range<qpid::framing::SequenceNumber>>,
1>            Max=3
1>        ]
1>        and
1>        [
1>            BaseAllocator=std::allocator<std::_Aux_cont>,
1>            Max=3
1>        ]
1>        Reason: cannot convert from 'qpid::InlineAllocator<BaseAllocator,Max>' to 'const qpid::InlineAllocator<BaseAllocator,Max>'
1>        with
1>        [
1>            BaseAllocator=std::allocator<qpid::Range<qpid::framing::SequenceNumber>>,
1>            Max=3
1>        ]
1>        and
1>        [
1>            BaseAllocator=std::allocator<std::_Aux_cont>,
1>            Max=3
1>        ]
1>        No user-defined-conversion operator available that can perform this conversion, or the operator cannot be called
1>        C:\Program Files (x86)\Microsoft Visual Studio 9.0\VC\include\xutility(417) : while compiling class template member function 'std::_Container_base_aux_alloc_real<_Alloc>::_Container_base_aux_alloc_real(_Alloc)'
1>        with
1>        [
1>            _Alloc=qpid::InlineAllocator<std::allocator<qpid::Range<qpid::framing::SequenceNumber>>,3>
1>        ]
1>        C:\Program Files (x86)\Microsoft Visual Studio 9.0\VC\include\vector(421) : see reference to class template instantiation 'std::_Container_base_aux_alloc_real<_Alloc>' being compiled
1>        with
1>        [
1>            _Alloc=qpid::InlineAllocator<std::allocator<qpid::Range<qpid::framing::SequenceNumber>>,3>
1>        ]
1>        C:\Program Files (x86)\Microsoft Visual Studio 9.0\VC\include\vector(439) : see reference to class template instantiation 'std::_Vector_val<_Ty,_Alloc>' being compiled
1>        with
1>        [
1>            _Ty=qpid::Range<qpid::framing::SequenceNumber>,
1>            _Alloc=qpid::InlineAllocator<std::allocator<qpid::Range<qpid::framing::SequenceNumber>>,3>
1>        ]
1>        .\qpid/InlineVector.h(42) : see reference to class template instantiation 'std::vector<_Ty,_Ax>' being compiled
1>        with
1>        [
1>            _Ty=qpid::Range<qpid::framing::SequenceNumber>,
1>            _Ax=qpid::InlineAllocator<std::allocator<qpid::Range<qpid::framing::SequenceNumber>>,3>
1>        ]
1>        .\qpid/RangeSet.h(168) : see reference to class template instantiation 'qpid::InlineVector<T,Max>' being compiled
1>        with
1>        [
1>            T=qpid::Range<qpid::framing::SequenceNumber>,
1>            Max=3
1>        ]
1>        c:\ace\exported\qpid\trunk\qpid\cpp\src\qpid\framing\SequenceSet.h(31) : see reference to class template instantiation 'qpid::RangeSet<T>' being compiled
1>        with
1>        [
1>            T=qpid::framing::SequenceNumber
1>        ]

This problem does not occur with VC8, nor with VC9 in Debug mode."
Bug,QPID-3478,12522290,Windows Visual Studio 2010 warning C4251 'needs to have dll interface' qpid::amqp_0_10::MapCodec::contentType,chug,chug,Closed,Fixed,2013-07-29 18:53,Broker,Client,NONE,"File cpp/include/qpid/amqp_0_10/Codecs.h has code to the effect of:

class QPID_COMMON_EXTERN MapCodec
{
  public:
    static const std::string contentType;
  private:
};

VS2010 warns that exporting a std::string from a DLL may have unexpected consequences.

One possible solution is from

http://www.eggheadcafe.com/software/aspnet/30952961/a-solution-to-warning-c4251--class-needs-to-have-dllinterface.aspx

2. You can define a wrapper class that has no inline functions and defines all the potentially compiler-generated functions (default ctor, copy ctor, dtor, and assignment operator) and dllexport that.

Other discussion of this issue:

http://stackoverflow.com/questions/2132747/warning-c4251-when-building-a-dll-that-exports-a-class-containing-an-atlcstring
"
Bug,QPID-1957,12428997,FrameDecoder's append() function accesses out-of-range if appending 0 bytes,shuston,shuston,Closed,Fixed,2013-07-29 18:53,Broker,Client,NONE,"The append() function in qpid/framing/FrameDecoder.cpp tries to take the address of out-of-range bytes if appending 0 bytes. Although no bytes will actually be written, the [] operator throws an out of range exception in Visual Studio, which is correct since the address of an element that doesn't exist is being requested.

This fixes it:

Index: src/qpid/framing/FrameDecoder.cpp
===================================================================
--- src/qpid/framing/FrameDecoder.cpp   (revision 788779)
+++ src/qpid/framing/FrameDecoder.cpp   (working copy)
@@ -32,7 +32,8 @@
 /** Append up to n bytes from start of buf to end of bytes. */
 void append(std::vector<char>& bytes, Buffer& buffer, size_t n) {
     size_t oldSize = bytes.size();
-    n = std::min(n, size_t(buffer.available()));
+    if ((n = std::min(n, size_t(buffer.available()))) == 0)
+        return;
     bytes.resize(oldSize+n);
     char* p = &bytes[oldSize];
     buffer.getRawData(reinterpret_cast<uint8_t*>(p), n);
"
Bug,QPID-3199,12503979,Severe but difficult to diagnose lock error in qpid::sys::StateMonitor,astitcher,astitcher,Closed,Fixed,2013-07-29 18:52,Broker,Client,NONE,"The qpid::sys::StateMonitor class has 4 member functions liker this:
  void waitFor(Enum s) { ScopedWait(*this); while (s != state) wait(); }

However the ScopeWait(*this); is in error, because it creates a temporary ScopedWait and then immediately destroys it. Instead of locking this and then unlocking it at the end of the function execution.

What was meant was:
  void waitFor(Enum s) { ScopedWait w(*this); while (s != state) wait(); }

which creates a local variable w which is destroyed at the end of the function execution unlocking this.

It is possible that the compiler/options we use do not actually exhibit this bug. As the correct behaviour may not actually be implemented by all compilers.

If this bug exhibits it might show as StateMonitor::waitFor() never detecting the desired state for instance. It is remarkable that this code has been in the codebase for 3.5 years and we've not noticed any bug caused by it.

This bug was detected by the work on QPID-3004: The clang++ compiler detected that the value being returned by the constructor was not being used at all."
Bug,QPID-2392,12455496,Powershell scripts not included in release source kits,shuston,shuston,Closed,Fixed,2013-07-29 18:52,Broker,Client,NONE,The release process for 0.6 didn't contain the Powershell scripts for the C++ broker/client test suite on Windows.
Bug,QPID-561,12377259,c++ broker using incorrect value for xa-ok.,,aconway,Closed,Fixed,2013-07-29 18:52,Broker,Client,NONE,"The qpidd broker uses the constant XA_OK=8, but the 0-10 XML defines xa-ok=0. The value 8 looks like a 0-9 throwback.
It appears that python uses the incorrect value also, since changing it to - broke the python xa tests with the broker.

constants.h now provides generated C++ constants for all AMQP constants define in XML, we should replace all hand-written constants with constants based on the generated ones."
Bug,QPID-1867,12425927,C++ build failure on RHEL 5 starting at about r776144,shuston,shuston,Closed,Fixed,2013-07-29 15:15,Broker,Client,NONE,"The following errors started happening Tuesday night/Wednesday morning on my RHEL 5 system:
g++ -DHAVE_CONFIG_H -I. -I../../../src -I. -Igen -I../../../src/gen -Werror -pedantic -Wall -Wextra -Wno-shadow -Wpointer-arith -Wcast-qual -Wcast-align -Wno-long-long -Wvolatile-register-var -Winvalid-pch -Wno-system-headers -Woverloaded-virtual -I/usr/include/nspr4 -I -g -O2 -MT qpid/sys/ssl/libsslcommon_la-util.lo -MD -MP -MF qpid/sys/ssl/.deps/libsslcommon_la-util.Tpo -c ../../../src/qpid/sys/ssl/util.cpp -fPIC -DPIC -o qpid/sys/ssl/.libs/libsslcommon_la-util.o
../../../src/qpid/sys/ssl/util.cpp:29:21: error: pk11pub.h: No such file or directory
../../../src/qpid/sys/ssl/util.cpp:30:17: error: ssl.h: No such file or directory
../../../src/qpid/sys/ssl/util.cpp:71: error: 'PK11SlotInfo' was not declared in this scope
../../../src/qpid/sys/ssl/util.cpp:71: error: expected primary-expression before ',' token
../../../src/qpid/sys/ssl/util.cpp:71: error: expected primary-expression before 'retry'
../../../src/qpid/sys/ssl/util.cpp:71: error: expected primary-expression before 'void'
../../../src/qpid/sys/ssl/util.cpp:71: error: initializer expression list treated as compound expression
../../../src/qpid/sys/ssl/util.cpp:72: error: expected ',' or ';' before '{' token
../../../src/qpid/sys/ssl/util.cpp:80: error: 'PK11SlotInfo' was not declared in this scope
../../../src/qpid/sys/ssl/util.cpp:80: error: expected primary-expression before ',' token
../../../src/qpid/sys/ssl/util.cpp:80: error: expected primary-expression before 'retry'
../../../src/qpid/sys/ssl/util.cpp:80: error: expected primary-expression before 'void'
../../../src/qpid/sys/ssl/util.cpp:80: error: initializer expression list treated as compound expression
../../../src/qpid/sys/ssl/util.cpp:81: error: expected ',' or ';' before '{' token
../../../src/qpid/sys/ssl/util.cpp:118: error: expected `}' at end of input
../../../src/qpid/sys/ssl/util.cpp:118: error: expected `}' at end of input
../../../src/qpid/sys/ssl/util.cpp:118: error: expected `}' at end of input
make[3]: *** [qpid/sys/ssl/libsslcommon_la-util.lo] Error 1
g++ -DHAVE_CONFIG_H -I. -I../../../src -I. -Igen -I../../../src/gen -Werror -pedantic -Wall -Wextra -Wno-shadow -Wpointer-arith -Wcast-qual -Wcast-align -Wno-long-long -Wvolatile-register-var -Winvalid-pch -Wno-system-headers -Woverloaded-virtual -I/usr/include/nspr4 -I -g -O2 -MT qpid/sys/ssl/libsslcommon_la-SslSocket.lo -MD -MP -MF qpid/sys/ssl/.deps/libsslcommon_la-SslSocket.Tpo -c ../../../src/qpid/sys/ssl/SslSocket.cpp -fPIC -DPIC -o qpid/sys/ssl/.libs/libsslcommon_la-SslSocket.o
../../../src/qpid/sys/ssl/SslSocket.cpp:42:21: error: pk11pub.h: No such file or directory
../../../src/qpid/sys/ssl/SslSocket.cpp:43:17: error: ssl.h: No such file or directory
../../../src/qpid/sys/ssl/SslSocket.cpp:44:17: error: key.h: No such file or directory
../../../src/qpid/sys/ssl/SslSocket.cpp: In constructor 'qpid::sys::ssl::SslSocket::SslSocket()':
../../../src/qpid/sys/ssl/SslSocket.cpp:111: error: 'SSL_ImportFD' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp: In constructor 'qpid::sys::ssl::SslSocket::SslSocket(qpid::sys::IOHandlePrivate*, PRFileDesc*)':
../../../src/qpid/sys/ssl/SslSocket.cpp:121: error: 'SSL_ImportFD' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:122: error: 'SSL_ResetHandshake' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:122: error: 'SECSuccess' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:123: error: 'SSL_ForceHandshake' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:123: error: 'SECSuccess' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp: In member function 'void qpid::sys::ssl::SslSocket::connect(const std::string&, uint16_t) const':
../../../src/qpid/sys/ssl/SslSocket.cpp:141: error: 'NSS_GetClientAuthData' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:141: error: 'SSL_GetClientAuthDataHook' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:141: error: 'SECSuccess' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:142: error: 'SSL_SetURL' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:142: error: 'SECSuccess' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:155: error: 'SSL_ForceHandshake' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:155: error: 'SECSuccess' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp: In member function 'int qpid::sys::ssl::SslSocket::listen(uint16_t, int, const std::string&, bool) const':
../../../src/qpid/sys/ssl/SslSocket.cpp:169: error: 'SSL_ImportFD' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:171: error: 'SSL_REQUEST_CERTIFICATE' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:171: error: 'SSL_OptionSet' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:171: error: 'SECSuccess' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:172: error: 'SSL_REQUIRE_CERTIFICATE' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:172: error: 'SSL_OptionSet' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:172: error: 'SECSuccess' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:176: error: 'CERTCertificate' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:176: error: 'cert' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:176: error: 'PK11_FindCertFromNickname' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:178: error: 'SECKEYPrivateKey' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:178: error: 'key' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:178: error: 'PK11_FindKeyByAnyCert' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:180: error: 'NSS_FindCertKEAType' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:180: error: 'SSL_ConfigSecureServer' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:180: error: 'SECSuccess' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:181: error: 'SECKEY_DestroyPrivateKey' was not declared in this scope
../../../src/qpid/sys/ssl/SslSocket.cpp:182: error: 'CERT_DestroyCertificate' was not declared in this scope
make[3]: *** [qpid/sys/ssl/libsslcommon_la-SslSocket.lo] Error 1

"
Bug,QPID-52,12353771,"C++ build fails on RHEL 4, unordered_map not available.",aconway,aconway,Closed,Fixed,2013-07-29 15:15,Broker,Client,NONE,"c++ broker no longer builds on RHEL4. In 
particular the <tr1/memory> & <tr1/unordered_map> includes in FieldTable 
were causing errors"
Bug,QPID-4435,12615969,Reconnect on connect failure hangs at third address to try,astitcher,astitcher,Closed,Fixed,2012-11-13 22:19,Broker,Client,NONE,"Necessary conditions to trigger hang:

* You are connecting to a name that resolves to 3 or more underlying network addresses.
* The first 2 addresses refuse the connection (there is no daemon listening on the appropriate port at that address).

In this case the client will attempt to connect to the third resolved address, but will hang forever waiting.

If you look at a server log that is listening on the third address then you will eventually see:
   ... error Connection ... No protocol received closing
because the server has received the connection and made the initial reply but has not heard back in the alloted time."
Bug,QPID-982,12394996,C++ rubygen code generator sensitive to ruby version.,,aconway,Closed,Fixed,2012-09-18 22:33,Broker,Client,NONE,"ruby generator does not work with some 1.8.6 versions of ruby, as discussed on qpid-dev:

> On Tue, Apr 29, 2008 at 1:41 PM, Gordon Sim <gsim@redhat.com> wrote:
> 
>> Senaka Fernando wrote:
>>
>>> My version of ruby is,
>>>
>>> ruby 1.8.6 (2007-06-07 patchlevel 36) [i486-linux]
>>>
>> The problem does appear to be related to ruby version. Arnaud hit the same
>> problem with 1.8.6.111 and on upgrading to 1.8.6.114 the problem went away
>> and the files were generated as expected.
>>"
Bug,QPID-3004,12495825,Qpid does not compile cleanly with clang++ compiler (2.8),,astitcher,Closed,Fixed,2011-05-09 21:05,Broker,Client,Clustering,"The Clang project C++ compiler has got to the point where it can now compile the qpid C++ code.

There are some advantages of using this compiler over the GCC compiler that we've previously been using for Unix compiles:
  Much better error messages:
  Faster compiles
and of course there are disadvantages too.

In general I believe there is no portable code just ported code, but code that compiles under the most environments will naturally be the most portable and I'd assert the most bug free too. Therefore I think it is to the benefit of the Qpid if we get the C++ code to compile under clang++ too.

Currently there appear to be a vast number of warnings of the form:

In file included from ../../src-working/cpp/src/qpid/client/SessionImpl.h:35:
./qpid/framing/AMQP_ClientOperations.h:54:30: warning: extra ';' inside a class [-pedantic]
        ConnectionHandler(){};
                             ^

[You'll note that there is an indicator of where in the line the error occurs too as well as just the line no. - the variable pitch font messes it up though]

And there are some smaller number of actual compile errors."
Bug,QPID-2916,12478587,C++ broker & Python client will silently truncate strings whose length is greater than the max length supported by the type.,kgiusti,kgiusti,Closed,Fixed,2010-10-28 21:41,Broker,Client,NONE,"While testing QMF, I attempted to send a string of length > 255 bytes as a str8.  Both the broker and the python client will encode the string by either truncating it, or incorrectly truncating the length."
Bug,QPID-1722,12416469,Use of gethostbyname() in Socket.cpp isn't thread safe,astitcher,astitcher,Closed,Fixed,2009-03-09 21:22,Broker,Client,NONE,"Using gethostbyname() like this in multiple threads at once (for instance connecting simultaneously) may cause client/broker crashes

The best fix is to replace the old API used with the re-entrant and more featureful getaddrinfo() API
"
Bug,QPID-7860,13087239,[cpp] Build produces deprecation warnings on recent Fedora,jross,jross,Resolved,Fixed,2017-10-27 14:17,Broker,Client,NONE,"{noformat}
-- Found SWIG: /usr/bin/swig (found version ""3.0.11"") 
-- Found PythonLibs: /usr/lib64/libpython2.7.so (found version ""2.7.13"") 
-- Found Perl: /usr/bin/perl (found version ""5.24.1"") 
-- Found PerlLibs: /usr/lib64/libperl.so (found version ""5.24.1"") 
-- Building Python bindings
CMake Deprecation Warning at /usr/share/cmake/Modules/UseSWIG.cmake:226 (message):
  SWIG_ADD_MODULE is deprecated.  Use SWIG_ADD_LIBRARY instead.
Call Stack (most recent call first):
  bindings/qpid/python/CMakeLists.txt:35 (swig_add_module)


CMake Deprecation Warning at /usr/share/cmake/Modules/UseSWIG.cmake:226 (message):
  SWIG_ADD_MODULE is deprecated.  Use SWIG_ADD_LIBRARY instead.
Call Stack (most recent call first):
  bindings/qmf2/python/CMakeLists.txt:35 (swig_add_module)


-- Building Ruby bindings
CMake Deprecation Warning at /usr/share/cmake/Modules/UseSWIG.cmake:226 (message):
  SWIG_ADD_MODULE is deprecated.  Use SWIG_ADD_LIBRARY instead.
Call Stack (most recent call first):
  bindings/qpid/ruby/CMakeLists.txt:48 (swig_add_module)


CMake Deprecation Warning at /usr/share/cmake/Modules/UseSWIG.cmake:226 (message):
  SWIG_ADD_MODULE is deprecated.  Use SWIG_ADD_LIBRARY instead.
Call Stack (most recent call first):
  bindings/qmf2/ruby/CMakeLists.txt:39 (swig_add_module)


-- Building Perl bindings
CMake Deprecation Warning at /usr/share/cmake/Modules/UseSWIG.cmake:226 (message):
  SWIG_ADD_MODULE is deprecated.  Use SWIG_ADD_LIBRARY instead.
Call Stack (most recent call first):
  bindings/qpid/perl/CMakeLists.txt:31 (swig_add_module)


-- Configuring done
-- Generating done
-- Build files have been written to: /home/jross/code/qpid-cpp/bld
{noformat}"
Bug,QPID-6661,12849576,[AMQP 1.0] heartbeat anomalies,gsim,gsim,Closed,Fixed,2016-09-06 21:32,Broker,Client,NONE,"The first heartbeat is often sent after the full idle period, whereas subsequent heartbeats are sent twice as frequently. This happens on both broker and client. This is a result of the periodic timer task that triggers the heartbeats being out of sync with the times computed by proton.

Also on the client, occasionally a heartbeat is missed. This is in part due to the issue above, but also occasionally due to timing of incoming heartbeats with respect to the timer task, resulting in proton emitting the heartbeat but it not actually being written to the wire."
Bug,QPID-5609,12699387,QPID fails to compile in C++11 with Boost 1.54 ,,andyrobo60,Closed,Fixed,2014-04-02 21:40,Broker,Client,NONE,"QPID fails to compile with GCC 4.8.2 and Boost 1.54 in C+\+11 using the compiler flag ""-std=c++11"". 

This problem is caused by a change to Boost's shared_ptr. When compiling in c+\+11 the shared_pointer interface is changed to match c++11's std::shared_pointer. This causes the boolean conversion operator to be made explicit, preventing the implicit conversion to a boolean when returning a shared_ptr from a function. 

To get QPID to compile with GCC 4.8.2 and C+\+11 extra compiler flags are needed. After running CMake modify the CMakeCache.txt file and set the variable ""CMAKE_CXX_FLAGS"" to ""-std=c+\+11 -Wno-unused-local-typedefs -Wno-ignored-qualifiers -Wno-deprecated-declarations"". Passing the variable to CMake on the command line can cause problems as CMake doesn't like the '=' in the flag ""-std=c+\+11""."
Bug,QPID-5304,12677898,Unit test program has bad failure mode if XML_LIB is not set,astitcher,astitcher,Closed,Fixed,2014-02-19 11:30,Broker,Client,NONE,"If you have built the xml exchange, then it is impossible to just run the unit test program manually without at least setting XML_LIB as the program will abort very early on.

This is particularly annoying if you just want to test something unrelated quickly."
Bug,QPID-1745,12417105,C++ Windows; IntegerTypes.h need not define size_t,shuston,shuston,Closed,Fixed,2013-07-29 18:54,Broker,Client,NONE,"The qpid/cpp/src/qpid/sys/windows/IntegerTypes.h file typedefs size_t. This is not necessary for VC9, and the definition conflicts with the proper def for 64-bit builds. Removing the typedef for size_t works for both 32- and 64-bit builds."
Bug,QPID-3282,12508470,Potential bug when checking socket connections for identical local and remote endpoint,astitcher,astitcher,Closed,Fixed,2013-07-29 18:53,Broker,Client,NONE,"Currently there is a check in Socket::connect that tries to make sure we don't try to connect to the same endpoint that the local end is bound to, this can happen in rare circumstances when connecting to localhost when the OS decides to bind the local end to a port that has just been given up by an exiting application that we are just about to retry connecting to.

However the existing test doesn't canonicalise the endpoint names so it might try to do a string compare of ""localhost:1234"" with ""127.0.0.1:1234"" and fail even though it should succeed."
Bug,QPID-3035,12497573,Removing a sequence number from a SequenceSet can corrupt the sequence.,kgiusti,kgiusti,Closed,Fixed,2013-07-29 18:53,Broker,Client,NONE,"Given a SequenceSet with disjoint sub-sequences, deleting from the end of one sequence will corrupt a following sequence (if present).  

Example - given the following sequence:

{[1,6] [10,20]}

deleting the sequence ""6"" will result in the following:

{[1,5] [7,20]}

the trailing subsequence now incorrectly includes 7-9."
Bug,QPID-1068,12396261,C++ configure fails if help2man not present,astitcher,shuston,Closed,Fixed,2013-07-29 18:53,Broker,Client,NONE,"Recent email suggested that help2man is not really a requirement for configuring/building the C++ code, and if it's not present, the man pages should not be generated. However, if help2man is  not present, the configure fails. This patch fixes that - if help2man is not present, the docs/man directory is not built."
Bug,QPID-557,12376706,Clean  up all avoidable valgrind issues ,,aconway,Closed,Fixed,2013-07-29 18:53,Broker,Client,NONE,"qpid/cpp/src/tests/.valgrind.supp-default suppresses a bunch of leaks and other errors. They appear to be harmless but most can probably be avoided by minor rework of the code. Clean up all the avoidable issues and trim the suppressions file down to the bare minimum of unavodiable errors harmless error reports, annotate each error remaining with comments explaining why it is harmless.
"
Bug,QPID-1993,12430897,"Solved the ""ignoring return value"" error",gsim,chenta,Closed,Fixed,2013-07-29 18:53,Broker,Client,NONE,"Every time I get the latest source code from the repository. The compiler always complain about ignoring return value. 
The original trick to suppress this warning seems ok. But maybe the recent version of gcc doesn't accept this trick anymore. So I decide to use a temporary variable to handle this problem."
Bug,QPID-3638,12532354,incompatibility with new boost version 1.48,tross,nsantos,Closed,Fixed,2013-07-29 18:53,Broker,Client,NONE,"qpid/log/Logger.cpp:26:43: fatal error: boost/pool/detail/singleton.hpp: No such file or directory

Looks like the code under boost/pool has been re-organized in version 1.48, and that file no longer exists."
Bug,QPID-4669,12639142,require proton 0.3 or greater,gsim,gsim,Closed,Fixed,2013-07-29 18:52,Broker,Client,NONE,0.2 is too out of date and qpidc won't compile against it.
Bug,QPID-117,12356194,C++ code won't build on Ubuntu due to assumptions about where apr headers live,aconway,astitcher,Closed,Fixed,2013-07-29 15:15,Broker,Client,NONE,"The C++ code includes apr headers using ""apr-1/apr_..."" this doesn't generally work as the spr headers need not be in a subdirectory called this. Indeed under Ubuntu they are in a directory called apr-1.0.

The solution is to follow the normal include usage for apr and just include ""apr_,,,""."
Bug,QPID-296,12360537,C++ Header guards may not be compliant with C++ standard,kpvdr,astitcher,Closed,Fixed,2013-07-29 13:58,Broker,Client,NONE,"According to the C++ standard symbols that have a single ""_"" followed by an uppercase
letter and symbols starting with ""__"" (double underscore are reserved for the implementer (That is usually the
compiler/library writer). 

There are numerous header files with guards that violate this standard in the C++ source base."
Bug,QPID-1069,12396267,Patch to build trunk with Boost 1.35,astitcher,shuston,Closed,Fixed,2013-07-29 18:54,Broker,Client,NONE,"Trunk C++ code fails to build with Boost 1.35 - there's a missing Boost feature prior to 1.35 that is now available. This patch allows C++ trunk code to build with Boost 1.35.
Index: Blob.h
===================================================================
--- Blob.h      (revision 657445)
+++ Blob.h      (working copy)
@@ -27,6 +27,7 @@
 #include <boost/utility/typed_in_place_factory.hpp>
 #include <boost/type_traits/is_base_and_derived.hpp>
 #include <boost/utility/enable_if.hpp>
+#include <boost/version.hpp>

 #include <new>

@@ -39,7 +40,8 @@
 using boost::in_place;
 using boost::typed_in_place_factory_base;

-/** 0-arg typed_in_place_factory, missing in boost. */
+/** 0-arg typed_in_place_factory, missing in pre-1.35 boost. */
+#if (BOOST_VERSION < 103500)
 template <class T>
 struct typed_in_place_factory0 : public typed_in_place_factory_base {
     typedef T value_type ;
@@ -49,6 +51,7 @@
 /** 0-arg in_place<T>() function, missing from boost. */
 template<class T>
 typed_in_place_factory0<T> in_place() { return typed_in_place_factory0<T>(); }
+#endif

 template <class T, class R=void>
 struct EnableInPlace
"
Bug,QPID-7357,12990459,c++ HA Backup crash during re-connect in failover,aconway,aconway,Closed,Fixed,2016-09-06 21:33,Broker,Clustering,NONE,"A backup creates an UpdateTracker to delete non-existent queues at the end of an update, in the UpdateTracker destructor. However if an update is interrupted, it can leave a partially-used UpdateTracker behind. When the next update starts this can incorrectly delete queues at a sensitive moment and cause a crash.

See also https://bugzilla.redhat.com/show_bug.cgi?id=1333767"
